信息_链接,岗位名称,薪水,技能关键词,标签,工作经验,学历要求,工作地点,公司名称,公司信息,公司标签,其它信息,最低薪资,最高薪资,薪资单位,年薪月数,平均月薪,公司类型,公司规模,所属行业,城市,区域
http://www.zhaopin.com/jobdetail/CC000544460J40815328716.htm?refcode=4019&srccode=401903&preactionid=c6e8f475-25cd-4827-b220-6e9c28304fcd,python开发工程师,1-1.5万,Shell Java PHP Scrapy Django PostgreSQL MySQL Oracle,Shell,1-3年,本科,深圳·龙岗·平湖,软通动力信息技术(集团)股份有限公司,上市公司 10000人以上 软件/IT服务,袁文艳·招聘顾问,12小时内回复可能性大,10000.0,15000.0,万,12.0,12500.0,上市公司,10000人以上,软件/IT服务,深圳,龙岗
http://www.zhaopin.com/jobdetail/CC385622410J40774221306.htm?refcode=4019&srccode=401903&preactionid=c6e8f475-25cd-4827-b220-6e9c28304fcd,Python开发工程师,1.4-1.7万,Django Flask MySQL PostgreSQL Sql 后端模块开发 代码测试与优化 技术方案协作,Django,3-5年,本科,深圳·南山·粤海,深圳市法本信息技术股份有限公司,上市公司 1000-9999人 软件/IT服务,陈素转·人事经理,今日回复50+次,14000.0,17000.0,万,12.0,15500.0,上市公司,1000-9999人,软件/IT服务,深圳,南山
http://www.zhaopin.com/jobdetail/CCL1480117890J40760203305.htm?refcode=4019&srccode=401903&preactionid=c6e8f475-25cd-4827-b220-6e9c28304fcd,软件开发工程师【C、C++、JAVA、Python、JS】,1.5-3万·14薪,C语言 Java Python,C语言,经验不限,本科,深圳·龙岗·坂田,外企德科数字技术有限公司,合资 10000人以上 软件/IT服务,栾彩云·人事招聘经理,5分钟内回复可能性大,15000.0,30000.0,万,14.0,22500.0,合资,10000人以上,软件/IT服务,深圳,龙岗
http://www.zhaopin.com/jobdetail/CC505937780J40831467701.htm?refcode=4019&srccode=401903&preactionid=c6e8f475-25cd-4827-b220-6e9c28304fcd,Python 自动化开发工程师（全栈方向）,1.2-1.5万,Python PHP,Python,3-5年,本科,深圳·福田·梅林,深圳市东方合信家族财富管理有限公司,民营 20-99人 保险,刘女士·运营经理,高回复率,12000.0,15000.0,万,12.0,13500.0,民营,20-99人,保险,深圳,福田
http://www.zhaopin.com/jobdetail/CC000544460J40814702716.htm?refcode=4019&srccode=401903&preactionid=c6e8f475-25cd-4827-b220-6e9c28304fcd,python开发工程师,1-1.5万,Django Flask MySQL PostgreSQL PYTHON后端开发 敏捷开发 单元测试与集成测试,Django,1-3年,本科,深圳·龙岗·平湖,软通动力信息技术(集团)股份有限公司,上市公司 10000人以上 软件/IT服务,黄华明·招聘主管,15分钟内回复可能性大,10000.0,15000.0,万,12.0,12500.0,上市公司,10000人以上,软件/IT服务,深圳,龙岗
http://www.zhaopin.com/jobdetail/CC385622410J40768467006.htm?refcode=4019&srccode=401903&preactionid=c6e8f475-25cd-4827-b220-6e9c28304fcd,python开发工程师,1.3-1.6万,Java Flask WEB Oracle MySQL 华为 腾讯 平安,Java,3-5年,本科,深圳·福田·福田街道,深圳市法本信息技术股份有限公司,上市公司 1000-9999人 软件/IT服务,谢迎会·人事经理,12小时内回复可能性大,13000.0,16000.0,万,12.0,14500.0,上市公司,1000-9999人,软件/IT服务,深圳,福田
http://www.zhaopin.com/jobdetail/CC443657520J40856800309.htm?refcode=4019&srccode=401903&preactionid=c6e8f475-25cd-4827-b220-6e9c28304fcd,python自动化测试工程师,1.1-1.8万,,,3-5年,学历不限,深圳·南山·粤海,中电金信软件有限公司,国企 10000人以上 软件/IT服务,朱女士·人事经理,12小时前有回复,11000.0,18000.0,万,12.0,14500.0,国企,10000人以上,软件/IT服务,深圳,南山
http://www.zhaopin.com/jobdetail/CC000544460J40803780616.htm?refcode=4019&srccode=401903&preactionid=c6e8f475-25cd-4827-b220-6e9c28304fcd,python开发工程师,1.1-1.9万,Python Django Redis,Python,1-3年,本科,深圳·龙岗·平湖,软通动力信息技术(集团)股份有限公司,上市公司 10000人以上 软件/IT服务,罗思君·人事经理,15分钟内回复可能性大,11000.0,19000.0,万,12.0,15000.0,上市公司,10000人以上,软件/IT服务,深圳,龙岗
http://www.zhaopin.com/jobdetail/CC637366030J40772430106.htm?refcode=4019&srccode=401903&preactionid=c6e8f475-25cd-4827-b220-6e9c28304fcd,测试开发工程师(python),1.2-1.3万,Python,Python,1-3年,本科,深圳·南山·粤海,博彦科技承德有限公司,股份制企业 1000-9999人 软件/IT服务,王女士·人事经理,高回复率,12000.0,13000.0,万,12.0,12500.0,股份制,1000-9999人,软件/IT服务,深圳,南山
http://www.zhaopin.com/jobdetail/CC443657520J40856046209.htm?refcode=4019&srccode=401903&preactionid=c6e8f475-25cd-4827-b220-6e9c28304fcd,python 高级开发工程师,1.3-1.8万,Django PYTHON3 AI,Django,3-5年,本科,深圳·南山·粤海,中电金信软件有限公司,国企 10000人以上 软件/IT服务,林女士·招聘主管,12小时内回复可能性大,13000.0,18000.0,万,12.0,15500.0,国企,10000人以上,软件/IT服务,深圳,南山
http://www.zhaopin.com/jobdetail/CC000544460J40756409516.htm?refcode=4019&srccode=401903&preactionid=c6e8f475-25cd-4827-b220-6e9c28304fcd,python数据挖掘工程师,1.2-1.7万,机器学习 深度学习 分类算法 回归算法 聚类算法 图像算法 Python Pandas,机器学习,1-3年,本科,深圳·龙岗·坂田,软通动力信息技术(集团)股份有限公司,上市公司 10000人以上 软件/IT服务,姚女士·招聘,今日活跃,12000.0,17000.0,万,12.0,14500.0,上市公司,10000人以上,软件/IT服务,深圳,龙岗
http://www.zhaopin.com/jobdetail/CC000638920J40860421614.htm?refcode=4019&srccode=401903&preactionid=c6e8f475-25cd-4827-b220-6e9c28304fcd,Python开发工程师,1.2-1.8万,Django MySQL Python PYTHON开发,Django,3-5年,本科,深圳·坪山·马峦,上海微创软件股份有限公司,合资 10000人以上 软件/IT服务,李伟·招聘专员,21小时前有回复,12000.0,18000.0,万,12.0,15000.0,合资,10000人以上,软件/IT服务,深圳,坪山
http://www.zhaopin.com/jobdetail/CC143806550J40858014614.htm?refcode=4019&srccode=401903&preactionid=c6e8f475-25cd-4827-b220-6e9c28304fcd,python运维开发工程师,1.3-1.5万,AGENT平台 Flask RESTFUL API Kubernetes,AGENT平台,3-5年,本科,深圳·南山·粤海,深圳市紫川软件有限公司,民营 500-999人 软件/IT服务,刘琪·HR,6小时内回复可能性大,13000.0,15000.0,万,12.0,14000.0,民营,500-999人,软件/IT服务,深圳,南山
http://www.zhaopin.com/jobdetail/CC000544460J40813301316.htm?refcode=4019&srccode=401903&preactionid=c6e8f475-25cd-4827-b220-6e9c28304fcd,软件测试工程师（Python/c++）,9000-15000元,自动化测试 性能测试 C++ Python,自动化测试,3-5年,本科,深圳·龙岗·平湖,软通动力信息技术(集团)股份有限公司,上市公司 10000人以上 软件/IT服务,刘女士·高级招聘专员,高回复率,9000.0,15000.0,元,12.0,12000.0,上市公司,10000人以上,软件/IT服务,深圳,龙岗
http://www.zhaopin.com/jobdetail/CC385622410J40772056506.htm?refcode=4019&srccode=401903&preactionid=c6e8f475-25cd-4827-b220-6e9c28304fcd,python开发工程师,1.3-1.5万,,,3-5年,本科,深圳·罗湖·桂园,深圳市法本信息技术股份有限公司,上市公司 1000-9999人 软件/IT服务,谢迎会·人事经理,12小时内回复可能性大,13000.0,15000.0,万,12.0,14000.0,上市公司,1000-9999人,软件/IT服务,深圳,罗湖
http://www.zhaopin.com/jobdetail/CC143806550J40853404814.htm?refcode=4019&srccode=401903&preactionid=c6e8f475-25cd-4827-b220-6e9c28304fcd,python后端开发工程师,1-1.5万,Django Flask MySQL PostgreSQL,Django,3-5年,本科,深圳·南山·粤海,深圳市紫川软件有限公司,民营 500-999人 软件/IT服务,刘琪·HR,6小时内回复可能性大,10000.0,15000.0,万,12.0,12500.0,民营,500-999人,软件/IT服务,深圳,南山
http://www.zhaopin.com/jobdetail/CC000544460J40812813716.htm?refcode=4019&srccode=401903&preactionid=c6e8f475-25cd-4827-b220-6e9c28304fcd,Python开发工程师,1.1-1.5万,PostgreSQL DOCKER、K8S PyQt Sql,PostgreSQL,5-10年,本科,深圳·龙岗·坂田,软通动力信息技术(集团)股份有限公司,上市公司 10000人以上 软件/IT服务,潘细贵·人事经理,今日回复50+次,11000.0,15000.0,万,12.0,13000.0,上市公司,10000人以上,软件/IT服务,深圳,龙岗
http://www.zhaopin.com/jobdetail/CC000544460J40644500216.htm?refcode=4019&srccode=401903&preactionid=c6e8f475-25cd-4827-b220-6e9c28304fcd,python自动化测试工程师,1.1-1.7万,Python 接口自动化测试 UI自动化测试,Python,1-3年,本科,深圳·龙岗·平湖,软通动力信息技术(集团)股份有限公司,上市公司 10000人以上 软件/IT服务,李女士·招聘经理,12小时内回复可能性大,11000.0,17000.0,万,12.0,14000.0,上市公司,10000人以上,软件/IT服务,深圳,龙岗
http://www.zhaopin.com/jobdetail/CC589380620J41002402704.htm?refcode=4019&srccode=401903&preactionid=c6e8f475-25cd-4827-b220-6e9c28304fcd,Python开发工程师（金融国企|双休|AI）,1.3-1.6万,AI,AI,3-5年,本科,深圳·罗湖·桂园,深德科,民营 1000-9999人 软件/IT服务,曾女士·招聘主管,高回复率,13000.0,16000.0,万,12.0,14500.0,民营,1000-9999人,软件/IT服务,深圳,罗湖
http://www.zhaopin.com/jobdetail/CC000544460J40811078716.htm?refcode=4019&srccode=401903&preactionid=c6e8f475-25cd-4827-b220-6e9c28304fcd,Python服务器测试工程师(东莞办公+13薪+全额公积金+双休),9000-13000元,Python Shell 测试开发 服务端测试 接口测试 Selenium Jmeter,Python,1-3年,本科,深圳·龙岗·坂田,软通动力信息技术(集团)股份有限公司,上市公司 10000人以上 软件/IT服务,付先生·招聘HR,今日回复50+次,9000.0,13000.0,元,12.0,11000.0,上市公司,10000人以上,软件/IT服务,深圳,龙岗
http://www.zhaopin.com/jobdetail/CC143806550J40305293414.htm?refcode=4019&srccode=401903&preactionid=c6e8f475-25cd-4827-b220-6e9c28304fcd,Python开发工程师,1.3-1.8万,Django Java,Django,3-5年,本科,深圳·南山·粤海,深圳市紫川软件有限公司,民营 500-999人 软件/IT服务,彭女士·HR,12小时内回复可能性大,13000.0,18000.0,万,12.0,15500.0,民营,500-999人,软件/IT服务,深圳,南山
http://www.zhaopin.com/jobdetail/CC575515380J40798642111.htm?refcode=4019&srccode=401903&preactionid=c6e8f475-25cd-4827-b220-6e9c28304fcd,上位机软件开发工程师（Python/PYQT方向）,7000-10000元,MySQL Python PyQt Modbus,MySQL,1-3年,本科,深圳·龙华·龙华,深圳市易展鸿业科技有限公司,民营 20-99人 仪器仪表,张衡芝·人事行政,高回复率,7000.0,10000.0,元,12.0,8500.0,民营,20-99人,仪器仪表,深圳,龙华
http://www.zhaopin.com/jobdetail/CC000544460J40805113316.htm?refcode=4019&srccode=401903&preactionid=c6e8f475-25cd-4827-b220-6e9c28304fcd,python后端开发工程师,1.1-1.6万,C++ Shell,C++,1-3年,本科,深圳·龙岗·平湖,软通动力信息技术(集团)股份有限公司,上市公司 10000人以上 软件/IT服务,李小莉·招聘专员,3小时内回复可能性大,11000.0,16000.0,万,12.0,13500.0,上市公司,10000人以上,软件/IT服务,深圳,龙岗
http://www.zhaopin.com/jobdetail/CC143806550J40355934414.htm?refcode=4019&srccode=401903&preactionid=c6e8f475-25cd-4827-b220-6e9c28304fcd,Python开发工程师,1-1.8万,Django Pandas Java Flask MySQL MongoDB AI 智能体,Django,3-5年,大专,深圳·南山·粤海,深圳市紫川软件有限公司,民营 500-999人 软件/IT服务,林女士·招聘顾问,3日内活跃,10000.0,18000.0,万,12.0,14000.0,民营,500-999人,软件/IT服务,深圳,南山
http://www.zhaopin.com/jobdetail/CC200308610J40992866004.htm?refcode=4019&srccode=401903&preactionid=c6e8f475-25cd-4827-b220-6e9c28304fcd,python开发工程师,1.5-1.8万,,,3-5年,本科,深圳·宝安·沙井,奇宏电子(深圳)有限公司,外商独资 1000-9999人 金属制品/机加工,刘定芳·人事经理,今日回复41次,15000.0,18000.0,万,12.0,16500.0,外商独资,1000-9999人,金属制品/机加工,深圳,宝安
http://www.zhaopin.com/jobdetail/CC000544460J40808395716.htm?refcode=4019&srccode=401903&preactionid=c6e8f475-25cd-4827-b220-6e9c28304fcd,python开发工程师,1-1.5万,C++ Shell Django Tornado Redis SQLServer Python,C++,1-3年,本科,深圳·龙岗·平湖,软通动力信息技术(集团)股份有限公司,上市公司 10000人以上 软件/IT服务,左女士·招聘,今日回复12次,10000.0,15000.0,万,12.0,12500.0,上市公司,10000人以上,软件/IT服务,深圳,龙岗
http://www.zhaopin.com/jobdetail/CCL1480948010J40509617604.htm?refcode=4019&srccode=401903&preactionid=c6e8f475-25cd-4827-b220-6e9c28304fcd,python机器视觉工程师,7000-9000元,Python,Python,经验不限,大专,深圳·龙华·龙华,深圳市睿智达智能系统有限公司,民营 20-99人 人工智能,王女士·人事经理,高回复率,7000.0,9000.0,元,12.0,8000.0,民营,人工智能,,深圳,龙华
http://www.zhaopin.com/jobdetail/CC540933730J40856095005.htm?refcode=4019&srccode=401903&preactionid=c6e8f475-25cd-4827-b220-6e9c28304fcd,python后端开发工程师,1.4-1.5万,MySQL Django Flask,MySQL,3-5年,本科,深圳·坪山·龙田,深圳市华诚道科技有限公司,民营 20-99人 电气机械/电力设备,刘女士·招聘经理,12小时内回复可能性大,14000.0,15000.0,万,12.0,14500.0,民营,20-99人,电气机械/电力设备,深圳,坪山
http://www.zhaopin.com/jobdetail/CC000544460J40808062716.htm?refcode=4019&srccode=401903&preactionid=c6e8f475-25cd-4827-b220-6e9c28304fcd,线缆线束|软硬联调-python/C++/C#|工装结构工程师【外包|线上面试】,1-1.5万,电力线束 电子线束 接口线束 AutoCAD SolidWorks CATIA,电力线束,3-5年,本科,深圳·龙岗·平湖,软通动力信息技术(集团)股份有限公司,上市公司 10000人以上 软件/IT服务,邱娜娜·招聘经理,3小时内回复可能性大,10000.0,15000.0,万,12.0,12500.0,上市公司,10000人以上,软件/IT服务,深圳,龙岗
http://www.zhaopin.com/jobdetail/CC144903380J40837751907.htm?refcode=4019&srccode=401903&preactionid=c6e8f475-25cd-4827-b220-6e9c28304fcd,python后端开发工程师,1.5-1.8万,Python Sql Java Django Flask FASTAPI MySQL PostgreSQL Redis,Python,3-5年,本科,深圳·宝安·福永,深圳市华益盛模具股份有限公司,民营 1000-9999人 金属制品/机加工,何惠芳·招聘专员,高回复率,15000.0,18000.0,万,12.0,16500.0,民营,1000-9999人,金属制品/机加工,深圳,宝安
http://www.zhaopin.com/jobdetail/CC453635220J40870738503.htm?refcode=4019&srccode=401903&preactionid=c6e8f475-25cd-4827-b220-6e9c28304fcd,Python开发工程师-六险一金+年终奖,2-3.5万·14薪,Java C++ JavaScript Django Flask Tornado MySQL Oracle Redis,Java,1-3年,本科,深圳·龙岗·坂田,科锐尔人力资源服务(苏州)有限公司,上市公司 1000-9999人 咨询服务,熊女士·猎头顾问,高回复率,20000.0,35000.0,万,14.0,27500.0,上市公司,1000-9999人,咨询服务,深圳,龙岗
http://www.zhaopin.com/jobdetail/CC000544460J40808062616.htm?refcode=4019&srccode=401903&preactionid=c6e8f475-25cd-4827-b220-6e9c28304fcd,线缆线束|软硬联调-python/C++/C#|工装结构工程师【外包|线上面试】,1-1.5万,电力线束 电子线束 接口线束 AutoCAD SolidWorks CATIA,电力线束,3-5年,本科,深圳·龙岗·平湖,软通动力信息技术(集团)股份有限公司,上市公司 10000人以上 软件/IT服务,邱娜娜·招聘经理,3小时内回复可能性大,10000.0,15000.0,万,12.0,12500.0,上市公司,10000人以上,软件/IT服务,深圳,龙岗
http://www.zhaopin.com/jobdetail/CCL1513567640J40902110415.htm?refcode=4019&srccode=401903&preactionid=c6e8f475-25cd-4827-b220-6e9c28304fcd,Python开发工程师,8000-14000元,,,经验不限,本科,深圳·福田·福田街道,陕西涟成科技有限公司,股份制企业 100-299人 云计算,杨先生·人事经理,今日回复50+次,8000.0,14000.0,元,12.0,11000.0,股份制,100-299人,云计算,深圳,福田
http://www.zhaopin.com/jobdetail/CC453635220J40870734203.htm?refcode=4019&srccode=401903&preactionid=c6e8f475-25cd-4827-b220-6e9c28304fcd,JAVA/C/C++/Python/算法工程师-六险一金+双休,2-3.5万·14薪,C语言 Java Python 嵌入式开发 Web开发 Linux开发 OpenCV PyTorch MySQL,C语言,1年以下,本科,深圳·龙岗·坂田,科锐尔人力资源服务(苏州)有限公司,上市公司 1000-9999人 咨询服务,熊女士·猎头顾问,高回复率,20000.0,35000.0,万,14.0,27500.0,上市公司,1000-9999人,咨询服务,深圳,龙岗
http://www.zhaopin.com/jobdetail/CC000544460J40806705216.htm?refcode=4019&srccode=401903&preactionid=c6e8f475-25cd-4827-b220-6e9c28304fcd,python自动化测试工程师,1.2-1.5万,Python 测试开发,Python,3-5年,本科,深圳·龙岗·平湖,软通动力信息技术(集团)股份有限公司,上市公司 10000人以上 软件/IT服务,杨锦锦·人事经理,6小时内回复可能性大,12000.0,15000.0,万,12.0,13500.0,上市公司,10000人以上,软件/IT服务,深圳,龙岗
http://www.zhaopin.com/jobdetail/CC832070960J40758533706.htm?refcode=4019&srccode=401903&preactionid=c6e8f475-25cd-4827-b220-6e9c28304fcd,python开发助理工程师,9000-13000元·14薪,本科,本科,1-3年,本科,深圳·福田·沙头,宏源豪实业(深圳)有限公司,港澳台公司 100-299人 人工智能,徐女士·招聘经理,3小时内回复可能性大,9000.0,13000.0,元,14.0,11000.0,,人工智能,港澳台公司,深圳,福田
http://www.zhaopin.com/jobdetail/CC453635220J40868656003.htm?refcode=4019&srccode=401903&preactionid=c6e8f475-25cd-4827-b220-6e9c28304fcd,python后端开发工程师（大厂 双休）,1.3-2.6万·14薪,Python Java C++,Python,经验不限,本科,深圳·龙岗·坂田,科锐尔人力资源服务(苏州)有限公司,上市公司 1000-9999人 咨询服务,徐勤虎·招聘经理,12小时内回复可能性大,13000.0,26000.0,万,14.0,19500.0,上市公司,1000-9999人,咨询服务,深圳,龙岗
http://www.zhaopin.com/jobdetail/CC000544460J40805491616.htm?refcode=4019&srccode=401903&preactionid=c6e8f475-25cd-4827-b220-6e9c28304fcd,python后端开发工程师,1-1.7万,Python,Python,3-5年,本科,深圳·龙岗·平湖,软通动力信息技术(集团)股份有限公司,上市公司 10000人以上 软件/IT服务,王院·高级招聘顾问,3小时内回复可能性大,10000.0,17000.0,万,12.0,13500.0,上市公司,10000人以上,软件/IT服务,深圳,龙岗
